Codig_departamento,Departamento,Total_Dpto_Defunciones,Total_Dpto_Suicidios,Total_Dpto_Nacimientos,Dpto_Tasa_Embarazo_Adolecentes 10 a 14,Dpto_Tasa_Embarazo_Adolecentes 15 a 19,%_Dpto_nacidos_Vivos_ bajo peso al nacer,Razon_Dpto_Mortalidad_Materna,Tasa_Dpto_Mortalidad_Neontal,Tasa_Dpto_Mortalidad_Niñez,Tasa_Dpto_Mortalidad_Desnutricion,Total_Dpto_intento_Suicidio,Codig_Region,Region,Total_Poblacion_region,Codig_Municipio,Municipio,Municipio_PDET,Municipio_ZOMAC,Altitud (m s. n. m.),Temperatura promedio (°C),Área (km²),x,y,Shape__Area,Shape__Length,Distancia estimada a Pasto (km),Tiempo estimado a Pasto (Horas),Corregimientos ,total Veredas ,INB_%_Total,INB_% _Urbana,INB_%_Rural,Poblacion_Total,Poblacion_Urbana,% Poblacion_Urbana,Poblacion_Rural_Dispersa,% Poblacion_Rural,Densidad_Poblacional_ (hab./km2).,Viviendas,Energía eléctrica,Acueducto,Alcantarillado,Total_Mpio_Defuncion,Total_Mpios_Suicidios,Total_Mpio_Nacimiento ,Mpio_Embarazo_Adolecentes 10 a 14,Mpio_Embarazo_Adolecentes 15 a 19,%_Mpio_nacidos_Vivos_ bajo peso al nacer,Razon_Mpio_Mortaidad_Materna,Tasa_Mpio_Mortaidad_Neontal,Tasa_Mpio_Mortaidad_Niñez,Tasa_Mpio_Mortaidad_Desnutricion,Total_Mpio_intento_Suicidio,nombre_prestador,numero_sede,tipo_zona,centro_poblado,caracter,nivel,habilitado,grupo_capacidad,coca_codigo,coca_nombre,cantidad,habilitado2,grse_codigo,serv_nombre,serv_codigo,serv_nombre3,ambulatorio,hospitalario,unidad_movil,domiciliario,otras_extramural,modalidad_telemedicina,modalidad_prestador_referencia,modalidad_prestador_referencia_telemedicina_interactiva,modalidad_prestador_referencia_telemedicina_no_interactiva,modalidad_prestador_referencia_tele_experticia,modalidad_prestador_referencia_tele_monitoreo,modalidad_prestador_remisor,modalidad_prestador_remisor_tele_experticia,modalidad_prestador_remisor_tele_monitoreo,complejidades,EBS,TIPO EBS,Cdig_Enfermeria_region,Cdig_Enfermera,Nombre_Enfermera,ESE_Encargada
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD SALVADOR,Municipal,2,SI,CAMAS,Adultos,11,SI,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD SANTA ELENA,Municipal,2,SI,CAMILLAS,Observación Pediátrica,4,SI,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD ENCISO,Municipal,2,SI,CAMILLAS,Observación Adultos Hombres,4,SI,Apoyo Diagnóstico y Complementación Terapéutica,LABORATORIO CLÍNICO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD LORETO,Municipal,2,SI,CAMILLAS,Observación Adultos Mujeres,4,SI,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD VILLATINA,Municipal,2,SI,CONSULTORIOS,Urgencias,4,SI,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD SOL DE ORIENTE,Municipal,2,SI,CONSULTORIOS,Consulta Externa,11,SI,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD SAN LORENZO,Municipal,2,SI,SALAS,Procedimientos,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD CARPINELO,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD SAN BLAS,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,IMÁGENES DIAGNOSTICAS - IONIZANTES,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD EL RAIZAL,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,IMÁGENES DIAGNOSTICAS - NO IONIZANTES,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD MORAVIA,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,GESTION PRE-TRANSFUSIONAL,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD ARANJUEZ,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD VILLA DEL SOCORRO,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,RADIOLOGÍA ODONTOLÓGICA,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD POPULAR,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD PABLO VI,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD CIVITON,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,RADIOLOGÍA ODONTOLÓGICA,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD PICACHITO,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD SANTANDER,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD SAN CAMILO,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,RADIOLOGÍA ODONTOLÓGICA,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD EL TRIUNFO,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD ROBLEDO,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,RADIOLOGÍA ODONTOLÓGICA,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD ALFONSO LÓPEZ,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD SANTA ROSA DE LIMA,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD ESTADIO,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD LUIS JAVIER GARCIA,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD LA LOMA,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,IMÁGENES DIAGNOSTICAS - IONIZANTES,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD VILLA LAURA,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD PALMITAS,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD MARGARITAS,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,LABORATORIO CLÍNICO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD EL LIMONAR,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD POBLADO,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,IMÁGENES DIAGNOSTICAS - IONIZANTES,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD LLANADITAS,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,IMÁGENES DIAGNOSTICAS - NO IONIZANTES,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05001,Medellín,No,No,1550,22,387,NA,NA,NA,NA,NA,NA,5,61,2616335,2574994,41341,"6760,56",21960,"8,3",23011,"1,5","31,4","9,8","30,4","5,6","9,8","0,0","101,8",EMPRESA SOCIAL DEL ESTADO METROSALUD,1,URBANA,CENTRO DE SALUD SANTO DOMINGO,Municipal,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,GESTION PRE-TRANSFUSIONAL,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
